"","schid","minority","female","ses","mathach","size","schtype","meanses"
"1828","3020",0,1,-0.548,22.151,457,1,0.236
"1829","3020",0,1,1.092,17.699,457,1,0.236
"1830","3020",0,1,0.232,18.828,457,1,0.236
"1831","3020",0,1,0.702,17.757,457,1,0.236
"1832","3020",0,1,0.842,10.247,457,1,0.236
"1833","3020",0,1,0.612,20.066,457,1,0.236
"1834","3020",0,1,0.582,19.287,457,1,0.236
"1835","3020",0,1,0.232,17.706,457,1,0.236
"1836","3020",0,0,0.942,13.261,457,1,0.236
"1837","3020",0,1,0.602,9.664,457,1,0.236
"1838","3020",0,1,-0.148,18.686,457,1,0.236
"1839","3020",0,1,-0.078,-0.451,457,1,0.236
"1840","3020",0,1,0.942,20.069,457,1,0.236
"1841","3020",0,1,0.212,17.39,457,1,0.236
"1842","3020",0,1,1.182,13.656,457,1,0.236
"1843","3020",0,1,0.012,2.172,457,1,0.236
"1844","3020",0,1,0.072,11.485,457,1,0.236
"1845","3039",0,0,-0.248,22.522,686,1,0.354
"1846","3039",1,0,0.242,16.08,686,1,0.354
"1847","3039",1,0,-0.678,21.175,686,1,0.354
"1848","3039",0,0,1.042,22.989,686,1,0.354
"1849","3039",1,0,-0.528,10.546,686,1,0.354
"1850","3039",0,0,1.192,16.267,686,1,0.354
"1851","3039",1,0,0.202,4.395,686,1,0.354
"1852","3039",0,0,0.942,15.792,686,1,0.354
"1853","3039",0,0,1.122,20.051,686,1,0.354
"1854","3039",0,0,1.002,18.331,686,1,0.354
"1855","3039",0,0,1.342,20.458,686,1,0.354
"1856","3039",1,0,0.082,12.246,686,1,0.354
"1857","3039",0,0,-0.908,7.748,686,1,0.354
"1858","3039",0,0,0.232,24.812,686,1,0.354
"1859","3039",0,0,0.002,17.491,686,1,0.354
"1860","3039",1,0,0.942,19.167,686,1,0.354
"1861","3039",0,0,0.982,20.082,686,1,0.354
"1862","3039",0,0,-0.558,14.116,686,1,0.354
"1863","3039",1,0,-0.388,17.908,686,1,0.354
"1864","3039",0,0,0.882,23.09,686,1,0.354
"1865","3039",1,0,0.402,10.975,686,1,0.354
"1866","3088",0,1,0.352,13.758,1960,0,-0.467
"1867","3088",0,1,0.702,22.091,1960,0,-0.467
"1868","3088",1,1,-0.438,4.23,1960,0,-0.467
"1869","3088",0,1,-0.038,15.095,1960,0,-0.467
"1870","3088",1,1,0.292,11.913,1960,0,-0.467
"1871","3088",1,1,-0.138,10.447,1960,0,-0.467
"1872","3088",1,1,-0.138,0.363,1960,0,-0.467
"1873","3088",1,1,-0.458,11.141,1960,0,-0.467
"1874","3088",1,1,-0.628,8.298,1960,0,-0.467
"1875","3088",1,0,0.412,2.38,1960,0,-0.467
"1876","3088",1,0,-1.788,4.838,1960,0,-0.467
"1877","3088",1,0,-0.708,4.5,1960,0,-0.467
"1878","3088",1,0,0.552,14.97,1960,0,-0.467
"1879","3088",0,0,0.792,4.896,1960,0,-0.467
"1880","3088",0,0,-1.038,12.177,1960,0,-0.467
"1881","3088",1,0,-0.778,14.987,1960,0,-0.467
"1882","3088",1,0,-1.548,1.314,1960,0,-0.467
"1883","3088",0,0,0.082,4.007,1960,0,-0.467
"1884","3088",0,0,0.602,17.404,1960,0,-0.467
"1885","3088",1,0,-1.668,17.599,1960,0,-0.467
"1886","3088",1,0,-1.098,8.139,1960,0,-0.467
"1887","3088",0,0,-0.998,3.242,1960,0,-0.467
"1888","3088",1,0,-0.858,0.036,1960,0,-0.467
"1889","3088",1,0,0.672,2.211,1960,0,-0.467
"1890","3088",0,0,0.522,5.27,1960,0,-0.467
"1891","3088",0,1,-0.138,7.731,1960,0,-0.467
"1892","3088",1,1,-1.078,6.953,1960,0,-0.467
"1893","3088",1,1,-2.508,4.635,1960,0,-0.467
"1894","3088",0,1,0.032,18.384,1960,0,-0.467
"1895","3088",1,1,-1.818,6.92,1960,0,-0.467
"1896","3088",0,1,0.002,4.828,1960,0,-0.467
"1897","3088",0,1,-0.418,16.941,1960,0,-0.467
"1898","3088",1,1,-0.988,8.339,1960,0,-0.467
"1899","3088",1,1,-0.848,4.784,1960,0,-0.467
"1900","3088",0,1,-0.338,19.106,1960,0,-0.467
"1901","3088",0,1,-0.408,8.896,1960,0,-0.467
"1902","3088",1,1,-1.458,3.027,1960,0,-0.467
"1903","3088",1,0,-0.628,14.065,1960,0,-0.467
"1904","3088",0,0,-0.498,16.773,1960,0,-0.467
"1905","3152",0,1,0.012,12.032,1313,0,0.037
"1906","3152",0,1,0.882,16.855,1313,0,0.037
"1907","3152",0,1,-1.138,8.486,1313,0,0.037
"1908","3152",0,1,0.542,5.826,1313,0,0.037
"1909","3152",0,0,0.612,12.818,1313,0,0.037
"1910","3152",0,0,0.792,24.993,1313,0,0.037
"1911","3152",0,1,0.612,23.08,1313,0,0.037
"1912","3152",0,0,-1.368,13.592,1313,0,0.037
"1913","3152",0,0,0.662,14.926,1313,0,0.037
"1914","3152",0,1,1.072,17.58,1313,0,0.037
"1915","3152",0,1,1.172,13.564,1313,0,0.037
"1916","3152",0,0,0.762,24.993,1313,0,0.037
"1917","3152",0,1,-0.778,8.789,1313,0,0.037
"1918","3152",0,0,0.952,23.127,1313,0,0.037
"1919","3152",0,1,0.652,12.714,1313,0,0.037
"1920","3152",0,0,0.482,18.934,1313,0,0.037
"1921","3152",0,0,-0.268,6.466,1313,0,0.037
"1922","3152",0,0,-1.018,18.051,1313,0,0.037
"1923","3152",0,0,-0.258,22.254,1313,0,0.037
"1924","3152",0,0,-0.418,13.128,1313,0,0.037
"1925","3152",0,0,0.842,23.818,1313,0,0.037
"1926","3152",0,1,-1.368,1.439,1313,0,0.037
"1927","3152",0,1,-0.138,5.576,1313,0,0.037
"1928","3152",0,1,-0.298,19.71,1313,0,0.037
"1929","3152",0,1,-0.428,-2.094,1313,0,0.037
"1930","3152",0,0,0.702,2.986,1313,0,0.037
"1931","3152",0,1,0.822,22.553,1313,0,0.037
"1932","3152",1,0,0.832,1.791,1313,0,0.037
"1933","3152",0,0,-0.848,19.482,1313,0,0.037
"1934","3152",1,1,0.782,2.982,1313,0,0.037
"1935","3152",0,0,1.212,14.932,1313,0,0.037
"1936","3152",0,1,-0.778,8.491,1313,0,0.037
"1937","3152",0,0,0.652,22.344,1313,0,0.037
"1938","3152",0,1,-1.038,20.36,1313,0,0.037
"1939","3152",0,0,-0.628,15.751,1313,0,0.037
"1940","3152",0,0,1.202,19.572,1313,0,0.037
"1941","3152",1,0,-1.298,6.251,1313,0,0.037
"1942","3152",0,1,-0.908,10.161,1313,0,0.037
"1943","3152",0,0,-0.218,20.953,1313,0,0.037
"1944","3152",0,1,-0.508,7.024,1313,0,0.037
"1945","3152",0,1,0.332,12.152,1313,0,0.037
"1946","3152",1,0,-0.278,16.213,1313,0,0.037
"1947","3152",0,1,-0.648,9.781,1313,0,0.037
"1948","3152",0,0,0.202,-2.5,1313,0,0.037
"1949","3152",0,0,-1.258,14.184,1313,0,0.037
"1950","3152",0,1,-0.168,-1.237,1313,0,0.037
"1951","3152",0,1,1.262,15.562,1313,0,0.037
"1952","3152",0,0,-1.128,9.519,1313,0,0.037
"1953","3152",0,1,-0.788,7.537,1313,0,0.037
"1954","3152",0,1,-0.938,12.144,1313,0,0.037
"1955","3152",0,1,1.262,18.943,1313,0,0.037
"1956","3152",0,1,1.212,18.282,1313,0,0.037
"1957","3332",0,0,0.822,11.922,2212,0,0.617
"1958","3332",0,1,0.952,16.781,2212,0,0.617
"1959","3332",0,1,-0.218,22.317,2212,0,0.617
"1960","3332",0,0,1.292,23.054,2212,0,0.617
"1961","3332",0,1,0.372,0.996,2212,0,0.617
"1962","3332",0,0,0.292,13.306,2212,0,0.617
"1963","3332",0,1,0.532,21.848,2212,0,0.617
"1964","3332",0,1,0.302,2.204,2212,0,0.617
"1965","3332",0,1,-0.468,12.782,2212,0,0.617
"1966","3332",0,1,0.882,16.163,2212,0,0.617
"1967","3332",0,1,1.362,15.93,2212,0,0.617
"1968","3332",0,1,0.752,19.805,2212,0,0.617
"1969","3332",0,0,-0.178,23.054,2212,0,0.617
"1970","3332",0,0,0.532,22.661,2212,0,0.617
"1971","3332",0,0,-0.328,11.461,2212,0,0.617
"1972","3332",0,1,0.062,6.246,2212,0,0.617
"1973","3332",0,0,1.122,24.993,2212,0,0.617
"1974","3332",0,1,1.142,14.997,2212,0,0.617
"1975","3332",0,1,1.042,13.567,2212,0,0.617
"1976","3332",0,0,0.832,22.856,2212,0,0.617
"1977","3332",0,0,1.362,10.06,2212,0,0.617
"1978","3332",0,1,-0.188,5.719,2212,0,0.617
"1979","3332",0,1,0.022,7.341,2212,0,0.617
"1980","3332",0,1,-0.248,17.632,2212,0,0.617
"1981","3332",0,1,0.672,15.569,2212,0,0.617
"1982","3332",0,1,0.082,7.554,2212,0,0.617
"1983","3332",0,1,0.972,16.206,2212,0,0.617
"1984","3332",0,0,1.172,9.355,2212,0,0.617
"1985","3332",0,1,-0.628,11.531,2212,0,0.617
"1986","3332",0,0,1.212,7.41,2212,0,0.617
"1987","3332",0,1,1.012,23.619,2212,0,0.617
"1988","3332",0,1,1.262,10.749,2212,0,0.617
"1989","3332",0,1,1.162,18.119,2212,0,0.617
"1990","3332",0,1,0.762,22.896,2212,0,0.617
"1991","3332",0,0,0.762,3.628,2212,0,0.617
"1992","3332",0,0,0.882,13.063,2212,0,0.617
"1993","3332",0,0,1.342,13.033,2212,0,0.617
"1994","3332",0,1,0.522,12.143,2212,0,0.617
"1995","3351",0,1,0.582,8.879,1125,0,0.332
"1996","3351",0,1,1.372,6.98,1125,0,0.332
"1997","3351",1,1,0.372,6.652,1125,0,0.332
"1998","3351",1,0,-0.098,4.361,1125,0,0.332
"1999","3351",1,0,-1.488,3.377,1125,0,0.332
"2000","3351",0,1,0.262,13.294,1125,0,0.332
"2001","3351",1,0,-2.028,4.388,1125,0,0.332
"2002","3351",1,0,0.832,4.972,1125,0,0.332
"2003","3351",0,1,0.032,17.262,1125,0,0.332
"2004","3351",1,0,0.352,16.297,1125,0,0.332
"2005","3351",0,1,0.532,12.815,1125,0,0.332
"2006","3351",0,1,0.982,13.233,1125,0,0.332
"2007","3351",0,0,-0.188,24.301,1125,0,0.332
"2008","3351",0,1,-0.708,-0.417,1125,0,0.332
"2009","3351",0,1,0.932,13.276,1125,0,0.332
"2010","3351",1,1,0.812,5.305,1125,0,0.332
"2011","3351",0,1,0.592,2.781,1125,0,0.332
"2012","3351",0,0,1.422,13.188,1125,0,0.332
"2013","3351",0,0,0.892,14.7,1125,0,0.332
"2014","3351",0,0,1.212,21.054,1125,0,0.332
"2015","3351",0,0,1.392,12.381,1125,0,0.332
"2016","3351",1,0,0.342,22.616,1125,0,0.332
"2017","3351",1,0,-0.568,5.453,1125,0,0.332
"2018","3351",0,0,1.142,6.41,1125,0,0.332
"2019","3351",0,0,-0.798,14.87,1125,0,0.332
"2020","3351",0,1,-0.018,15.227,1125,0,0.332
"2021","3351",0,1,0.672,-0.598,1125,0,0.332
"2022","3351",0,0,0.432,17.06,1125,0,0.332
"2023","3351",0,0,1.182,22.697,1125,0,0.332
"2024","3351",0,0,1.512,11.147,1125,0,0.332
"2025","3351",0,1,0.512,17.175,1125,0,0.332
"2026","3351",0,1,-0.258,12.905,1125,0,0.332
"2027","3351",0,0,-0.278,14.594,1125,0,0.332
"2028","3351",0,1,1.122,24.993,1125,0,0.332
"2029","3351",1,0,-0.798,-1.095,1125,0,0.332
"2030","3351",0,0,0.902,5.637,1125,0,0.332
"2031","3351",0,0,0.512,20.708,1125,0,0.332
"2032","3351",1,0,-1.178,10.064,1125,0,0.332
"2033","3351",0,0,0.222,8.2,1125,0,0.332
"2034","3377",1,0,-0.938,14.34,2031,0,-0.579
"2035","3377",1,1,-1.188,5.271,2031,0,-0.579
"2036","3377",1,0,-0.628,6.933,2031,0,-0.579
"2037","3377",1,0,-0.948,13.531,2031,0,-0.579
"2038","3377",1,1,-0.368,2.697,2031,0,-0.579
"2039","3377",1,0,-0.448,12.221,2031,0,-0.579
"2040","3377",1,0,-0.908,16.269,2031,0,-0.579
"2041","3377",1,1,-0.578,0.155,2031,0,-0.579
"2042","3377",1,0,-0.918,18.275,2031,0,-0.579
"2043","3377",1,1,-0.788,2.066,2031,0,-0.579
"2044","3377",1,1,-1.838,7.783,2031,0,-0.579
"2045","3377",1,1,-1.158,8.285,2031,0,-0.579
"2046","3377",1,0,-1.248,7.378,2031,0,-0.579
"2047","3377",1,0,-0.128,5.227,2031,0,-0.579
"2048","3377",1,0,-0.658,3.486,2031,0,-0.579
"2049","3377",1,1,0.102,8.869,2031,0,-0.579
"2050","3377",0,0,0.792,15.436,2031,0,-0.579
"2051","3377",1,1,-0.048,-2.832,2031,0,-0.579
"2052","3377",1,1,-0.648,3.079,2031,0,-0.579
"2053","3377",1,1,-0.488,6.659,2031,0,-0.579
"2054","3377",1,0,-0.718,21.669,2031,0,-0.579
"2055","3377",1,1,-0.688,19.026,2031,0,-0.579
"2056","3377",1,0,1.092,2.322,2031,0,-0.579
"2057","3377",0,1,-1.458,12.873,2031,0,-0.579
"2058","3377",1,0,0.232,10.538,2031,0,-0.579
"2059","3377",1,0,-0.918,7.441,2031,0,-0.579
"2060","3377",1,0,-0.908,9.481,2031,0,-0.579
"2061","3377",1,1,-1.438,23.116,2031,0,-0.579
"2062","3377",1,0,-0.138,1.155,2031,0,-0.579
"2063","3377",1,1,-0.838,20.537,2031,0,-0.579
"2064","3377",1,0,-0.808,5.404,2031,0,-0.579
"2065","3377",1,1,-1.088,-0.704,2031,0,-0.579
"2066","3377",1,1,-0.268,19.052,2031,0,-0.579
"2067","3377",1,0,-0.378,16.637,2031,0,-0.579
"2068","3377",1,0,-0.388,14.117,2031,0,-0.579
"2069","3377",1,1,1.042,0.114,2031,0,-0.579
"2070","3377",1,1,-0.768,14.413,2031,0,-0.579
"2071","3377",1,0,-0.088,4.82,2031,0,-0.579
"2072","3377",1,0,-1.858,5.888,2031,0,-0.579
"2073","3377",0,0,0.462,17.617,2031,0,-0.579
"2074","3377",1,0,-0.498,-0.227,2031,0,-0.579
"2075","3377",1,0,-2.248,3.833,2031,0,-0.579
"2076","3377",1,1,-0.178,10.298,2031,0,-0.579
"2077","3377",1,0,-0.488,-0.009,2031,0,-0.579
"2078","3377",0,0,0.022,18.863,2031,0,-0.579
"2079","3427",0,0,-0.038,13.874,687,1,0.159
"2080","3427",0,0,-0.498,13.824,687,1,0.159
"2081","3427",0,0,0.422,19.372,687,1,0.159
"2082","3427",0,0,-0.718,21.296,687,1,0.159
"2083","3427",0,0,-0.258,24.107,687,1,0.159
"2084","3427",0,0,0.062,20.232,687,1,0.159
"2085","3427",0,0,0.632,24.401,687,1,0.159
"2086","3427",1,0,-0.678,15.381,687,1,0.159
"2087","3427",0,0,-0.088,22.779,687,1,0.159
"2088","3427",0,0,0.862,13.774,687,1,0.159
"2089","3427",0,0,-0.418,18.072,687,1,0.159
"2090","3427",0,0,-0.038,15.127,687,1,0.159
"2091","3427",0,0,1.312,23.163,687,1,0.159
"2092","3427",1,0,1.002,18.013,687,1,0.159
"2093","3427",0,0,0.862,16.703,687,1,0.159
"2094","3427",0,0,-0.268,19.561,687,1,0.159
"2095","3427",0,0,1.312,22.245,687,1,0.159
"2096","3427",0,0,0.512,21.508,687,1,0.159
"2097","3427",0,0,-0.418,15.642,687,1,0.159
"2098","3427",0,0,0.922,22.667,687,1,0.159
"2099","3427",0,0,0.022,20.877,687,1,0.159
"2100","3427",1,0,-0.018,22.273,687,1,0.159
"2101","3427",0,0,-0.258,21.828,687,1,0.159
"2102","3427",0,0,0.432,24.993,687,1,0.159
"2103","3427",0,0,-0.118,16.374,687,1,0.159
"2104","3427",0,0,0.622,16.622,687,1,0.159
"2105","3427",0,0,1.282,13.571,687,1,0.159
"2106","3427",0,0,1.512,18.049,687,1,0.159
"2107","3427",0,0,0.062,20.784,687,1,0.159
"2108","3427",0,0,1.082,16.641,687,1,0.159
"2109","3427",1,0,-0.298,17.28,687,1,0.159
"2110","3427",1,0,-0.158,21.872,687,1,0.159
"2111","3427",0,0,-0.298,24.812,687,1,0.159
"2112","3427",0,0,-0.048,22.801,687,1,0.159
"2113","3427",0,0,0.432,20.961,687,1,0.159
"2114","3427",1,0,-0.908,20.786,687,1,0.159
"2115","3427",0,0,0.672,20.621,687,1,0.159
"2116","3427",0,0,-1.288,21.444,687,1,0.159
"2117","3427",0,0,-0.008,20.319,687,1,0.159
"2118","3427",0,0,0.422,21.038,687,1,0.159
"2119","3427",0,0,-0.218,19.8,687,1,0.159
"2120","3427",0,0,-0.758,23.817,687,1,0.159
"2121","3427",0,0,0.792,23.83,687,1,0.159
"2122","3427",0,0,0.482,23.09,687,1,0.159
"2123","3427",0,0,-1.318,19.606,687,1,0.159
"2124","3427",0,0,0.172,21.378,687,1,0.159
"2125","3427",0,0,0.442,12.046,687,1,0.159
"2126","3427",0,0,-0.168,24.147,687,1,0.159
"2127","3427",0,0,0.452,12.663,687,1,0.159
"2128","3498",0,1,1.152,4.259,388,1,0.666
"2129","3498",0,0,0.702,14.653,388,1,0.666
"2130","3498",0,0,1.262,3.243,388,1,0.666
"2131","3498",0,1,-0.078,13.372,388,1,0.666
"2132","3498",0,0,0.932,14.035,388,1,0.666
"2133","3498",0,0,1.512,16.807,388,1,0.666
"2134","3498",0,0,1.022,20.251,388,1,0.666
"2135","3498",0,0,0.372,19.222,388,1,0.666
"2136","3498",1,1,0.902,18.402,388,1,0.666
"2137","3498",0,1,0.892,13.488,388,1,0.666
"2138","3498",0,1,1.222,21.797,388,1,0.666
"2139","3498",0,0,-0.088,13.707,388,1,0.666
"2140","3498",0,1,0.682,3.213,388,1,0.666
"2141","3498",0,1,-1.088,19.8,388,1,0.666
"2142","3498",0,0,1.282,14.261,388,1,0.666
"2143","3498",0,1,0.102,4.845,388,1,0.666
"2144","3498",0,0,0.532,13.094,388,1,0.666
"2145","3498",0,1,1.182,21.444,388,1,0.666
"2146","3498",0,1,0.982,21.035,388,1,0.666
"2147","3498",0,1,-0.148,10.276,388,1,0.666
"2148","3498",0,0,0.602,19.268,388,1,0.666
"2149","3498",0,1,0.532,21.366,388,1,0.666
"2150","3498",0,0,0.272,20.514,388,1,0.666
"2151","3498",0,1,0.472,15.495,388,1,0.666
"2152","3498",1,0,1.392,19.987,388,1,0.666
"2153","3498",0,0,0.402,24.076,388,1,0.666
"2154","3498",0,0,-0.108,19.707,388,1,0.666
"2155","3498",0,0,0.762,15.019,388,1,0.666
"2156","3498",0,1,0.572,18.704,388,1,0.666
"2157","3498",0,0,1.422,20.707,388,1,0.666
"2158","3498",0,1,-0.098,17.769,388,1,0.666
"2159","3498",0,1,1.282,12.357,388,1,0.666
"2160","3498",0,1,1.082,21.051,388,1,0.666
"2161","3498",0,0,-0.478,18.28,388,1,0.666
"2162","3498",0,1,0.422,21.539,388,1,0.666
"2163","3498",0,1,0.042,17.922,388,1,0.666
"2164","3498",1,0,0.832,20.064,388,1,0.666
"2165","3498",0,0,0.942,19.083,388,1,0.666
"2166","3498",0,1,0.452,16.85,388,1,0.666
"2167","3498",0,0,1.372,17.581,388,1,0.666
"2168","3498",0,1,0.192,10.937,388,1,0.666
"2169","3498",0,0,-0.188,14.755,388,1,0.666
"2170","3498",0,0,1.262,11.785,388,1,0.666
"2171","3498",0,0,0.122,16.289,388,1,0.666
"2172","3498",0,0,0.062,19.958,388,1,0.666
"2173","3498",0,0,1.142,19.68,388,1,0.666
"2174","3498",1,1,1.262,15.517,388,1,0.666
"2175","3498",0,1,0.282,16.848,388,1,0.666
"2176","3498",0,0,1.012,18.808,388,1,0.666
"2177","3498",0,0,0.872,21.688,388,1,0.666
"2178","3498",0,1,0.802,16.686,388,1,0.666
"2179","3498",0,0,1.122,7.007,388,1,0.666
"2180","3498",0,0,1.512,20.193,388,1,0.666
"2181","3499",1,1,0.562,15.165,509,1,0.456
"2182","3499",1,1,0.592,10.491,509,1,0.456
"2183","3499",0,1,-0.748,7.605,509,1,0.456
"2184","3499",0,1,0.792,17.419,509,1,0.456
"2185","3499",0,1,0.502,23.294,509,1,0.456
"2186","3499",0,1,1.342,20.432,509,1,0.456
"2187","3499",0,1,-0.098,14.298,509,1,0.456
"2188","3499",1,1,1.092,14.418,509,1,0.456
"2189","3499",0,0,0.752,22.418,509,1,0.456
"2190","3499",1,1,0.762,10.986,509,1,0.456
"2191","3499",0,1,0.802,13.816,509,1,0.456
"2192","3499",0,0,0.932,7.846,509,1,0.456
"2193","3499",1,1,0.342,4.769,509,1,0.456
"2194","3499",1,0,1.102,12.938,509,1,0.456
"2195","3499",1,0,-0.278,9.513,509,1,0.456
"2196","3499",1,0,0.412,8.87,509,1,0.456
"2197","3499",1,0,0.842,10.953,509,1,0.456
"2198","3499",0,0,-0.138,16.741,509,1,0.456
"2199","3499",0,1,-1.168,19.923,509,1,0.456
"2200","3499",0,0,1.182,4.237,509,1,0.456
"2201","3499",1,1,-0.458,5.813,509,1,0.456
"2202","3499",0,1,0.562,22.468,509,1,0.456
"2203","3499",0,1,1.342,19.258,509,1,0.456
"2204","3499",0,1,0.932,11.363,509,1,0.456
"2205","3499",0,0,0.982,4.487,509,1,0.456
"2206","3499",1,1,0.352,12.35,509,1,0.456
"2207","3499",0,1,0.752,17.867,509,1,0.456
"2208","3499",0,1,-0.028,15.259,509,1,0.456
"2209","3499",1,0,0.702,17.932,509,1,0.456
"2210","3499",1,1,0.472,17.594,509,1,0.456
"2211","3499",0,1,-0.028,19.406,509,1,0.456
"2212","3499",1,1,-0.388,7.931,509,1,0.456
"2213","3499",1,1,0.732,10.527,509,1,0.456
"2214","3499",0,1,0.192,12.543,509,1,0.456
"2215","3499",1,0,-0.238,4.48,509,1,0.456
"2216","3499",1,0,-0.688,12.47,509,1,0.456
"2217","3499",0,1,1.082,18.148,509,1,0.456
"2218","3499",0,0,1.242,8.48,509,1,0.456
"2219","3533",1,1,-0.338,1.26,1015,1,-0.128
"2220","3533",0,0,0.132,23.168,1015,1,-0.128
"2221","3533",1,1,-0.348,15.237,1015,1,-0.128
"2222","3533",0,1,0.482,2.21,1015,1,-0.128
"2223","3533",1,1,-0.438,11.038,1015,1,-0.128
"2224","3533",0,0,-0.368,4.36,1015,1,-0.128
"2225","3533",0,1,0.252,-0.06,1015,1,-0.128
"2226","3533",0,1,-0.938,-2.142,1015,1,-0.128
"2227","3533",1,1,-0.148,2.913,1015,1,-0.128
"2228","3533",0,1,-0.818,2.117,1015,1,-0.128
"2229","3533",1,0,-0.798,17.225,1015,1,-0.128
"2230","3533",1,1,-0.178,16.494,1015,1,-0.128
"2231","3533",1,0,0.892,22.969,1015,1,-0.128
"2232","3533",1,1,-0.398,9.246,1015,1,-0.128
"2233","3533",1,1,-0.128,18.938,1015,1,-0.128
"2234","3533",0,0,0.922,16.73,1015,1,-0.128
"2235","3533",0,1,0.472,6.68,1015,1,-0.128
"2236","3533",0,1,0.592,2.834,1015,1,-0.128
"2237","3533",0,0,-0.588,8.753,1015,1,-0.128
"2238","3533",0,0,-0.798,8.167,1015,1,-0.128
"2239","3533",1,1,-0.838,5.383,1015,1,-0.128
"2240","3533",0,1,0.232,0.432,1015,1,-0.128
"2241","3533",1,1,0.442,17.449,1015,1,-0.128
"2242","3533",0,1,-0.218,12.114,1015,1,-0.128
"2243","3533",0,1,-0.438,16.069,1015,1,-0.128
"2244","3533",1,0,0.132,13.543,1015,1,-0.128
"2245","3533",0,0,0.372,6.913,1015,1,-0.128
"2246","3533",1,0,-0.538,17.55,1015,1,-0.128
"2247","3533",1,1,0.792,-2.582,1015,1,-0.128
"2248","3533",1,1,0.182,-2.832,1015,1,-0.128
"2249","3533",0,1,-0.208,4.25,1015,1,-0.128
"2250","3533",1,1,0.422,8.456,1015,1,-0.128
"2251","3533",0,0,-1.158,18.417,1015,1,-0.128
"2252","3533",0,1,0.472,13.957,1015,1,-0.128
"2253","3533",0,0,-0.308,4.27,1015,1,-0.128
"2254","3533",0,1,-0.008,13.51,1015,1,-0.128
"2255","3533",0,1,-0.418,10.121,1015,1,-0.128
"2256","3533",0,0,-0.218,17.361,1015,1,-0.128
"2257","3533",0,0,-0.618,21.01,1015,1,-0.128
"2258","3533",0,0,-0.708,13.419,1015,1,-0.128
"2259","3533",1,0,-0.778,15.733,1015,1,-0.128
"2260","3533",1,1,-0.478,21.199,1015,1,-0.128
"2261","3533",0,0,0.472,9.87,1015,1,-0.128
"2262","3533",0,0,-0.618,13.037,1015,1,-0.128
"2263","3533",0,1,0.622,18.261,1015,1,-0.128
"2264","3533",1,1,0.532,14.916,1015,1,-0.128
"2265","3533",0,1,-0.408,4.799,1015,1,-0.128
"2266","3533",0,0,-0.628,4.872,1015,1,-0.128
"2267","3610",1,0,0.632,12.164,1431,1,0.126
"2268","3610",0,1,0.322,16.902,1431,1,0.126
"2269","3610",1,1,0.492,14.908,1431,1,0.126
"2270","3610",0,0,-0.108,17.915,1431,1,0.126
"2271","3610",0,0,1.372,22.713,1431,1,0.126
"2272","3610",0,1,0.342,18.94,1431,1,0.126
"2273","3610",0,0,0.942,14.811,1431,1,0.126
"2274","3610",0,1,-0.078,21.734,1431,1,0.126
"2275","3610",0,0,0.852,22.293,1431,1,0.126
"2276","3610",1,1,0.942,16.439,1431,1,0.126
"2277","3610",0,1,0.012,17.522,1431,1,0.126
"2278","3610",0,0,0.722,22.384,1431,1,0.126
"2279","3610",1,0,-1.048,1.443,1431,1,0.126
"2280","3610",0,0,0.452,14.46,1431,1,0.126
"2281","3610",0,0,0.942,24.545,1431,1,0.126
"2282","3610",1,0,0.502,14.387,1431,1,0.126
"2283","3610",0,1,-0.448,15.053,1431,1,0.126
"2284","3610",0,0,1.012,21.034,1431,1,0.126
"2285","3610",0,1,-0.418,4.695,1431,1,0.126
"2286","3610",0,0,-0.078,11.691,1431,1,0.126
"2287","3610",0,1,0.432,14.63,1431,1,0.126
"2288","3610",0,0,0.062,15.045,1431,1,0.126
"2289","3610",0,1,-0.488,16.854,1431,1,0.126
"2290","3610",1,1,0.272,17.409,1431,1,0.126
"2291","3610",1,1,-0.548,3.005,1431,1,0.126
"2292","3610",1,0,-0.758,8.924,1431,1,0.126
"2293","3610",0,1,0.652,23.336,1431,1,0.126
"2294","3610",0,0,-0.708,23.822,1431,1,0.126
"2295","3610",0,0,-0.658,6.207,1431,1,0.126
"2296","3610",0,1,0.472,18.111,1431,1,0.126
"2297","3610",0,1,-0.578,22.813,1431,1,0.126
"2298","3610",1,0,0.842,8.622,1431,1,0.126
"2299","3610",0,0,0.132,21.31,1431,1,0.126
"2300","3610",1,1,-0.458,2.785,1431,1,0.126
"2301","3610",0,0,-0.648,14.759,1431,1,0.126
"2302","3610",0,0,-0.108,23.619,1431,1,0.126
"2303","3610",0,0,-0.548,11.267,1431,1,0.126
"2304","3610",1,0,1.332,16.139,1431,1,0.126
"2305","3610",0,0,0.432,14.598,1431,1,0.126
"2306","3610",0,1,1.262,23.723,1431,1,0.126
"2307","3610",1,1,-0.678,8.565,1431,1,0.126
"2308","3610",1,0,0.792,15.896,1431,1,0.126
"2309","3610",0,1,0.892,9.03,1431,1,0.126
"2310","3610",0,1,1.292,11.243,1431,1,0.126
"2311","3610",1,1,-0.398,8.633,1431,1,0.126
"2312","3610",1,0,-0.188,9.949,1431,1,0.126
"2313","3610",0,0,-0.228,20.863,1431,1,0.126
"2314","3610",1,0,-0.008,14.126,1431,1,0.126
"2315","3610",0,0,0.602,13.942,1431,1,0.126
"2316","3610",1,1,1.072,17.007,1431,1,0.126
"2317","3610",0,0,-0.258,18.874,1431,1,0.126
"2318","3610",0,0,-0.488,5.228,1431,1,0.126
"2319","3610",0,1,-0.318,9.993,1431,1,0.126
